,Artist,Title,Album,Year,Date,Lyric
134,Alan Walker,Ritual (Old Version),,2022,"November 26, 2022","So tired of being alone
My heart, can’t find its home
Breathe in and out
I count to ten
Cos In the darks where the light gets in
Then you came along
I knew I belonged
Dancing there in your arms
Something chemical
Crazy beautiful
Bodies sway in the dark
The ritual fire
Burning inside us
There’s no way to fight it
When we go la la la
A ritual fire
So deep in desire
There’s no way to hide it
When we go la la la
La la la ah
Is burning inside us
The ritual firе
La la la
Your name lies on my lips
The hеat on my fingertips
Breath in and out
I count to ten
Here with you I feel born again
You, came along
Knew, I belonged
Dancing there in your arms
Something chemical
Crazy, beautiful
Bodies sway in the dark
The ritual fire
Burning inside us
There’s no way to fight it
When we go la la la
A ritual fire
So deep in desire
There’s no way to hide it
When we go la la la
La la la ah
Is burning inside us
The ritual fire
La la la"
135,Alan Walker,Club Leclerc (Racers Mix),,2024,"August 7, 2024","Leclerc, Leclerc
Leclerc, Leclerc, Lec—
Leclerc, Leclerc
Leclerc, Leclerc, Lec—
( to the max)"
136,Alan Walker,Tired (Kovan & Alex Skrindo Remix),,2017,"July 14, 2017","I see those tears in your eyes
I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
Cold hands, red eyes
Packed your bags at midnight
They've been there for weeks
I don't know what came by me
Just roll up a cigarette
Just forget about this mess
Been waiting on the sidelines
From the sidelines
I see those tears in your eyes
And I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
If your ghost pulls you apart
And it feels like you've lost who you are
My love, there's no need to hide
Just let me love you when your heart is tired
Just let me love you when your heart is tired
Just let me love you when your heart is tired
When you whisper, I'm alright
But I see through your white lies
But these walls don’t talk
And if they could, they’d say
Can't hide the secrets
You can't forget about this mess
I'm waiting on the sidelines
From the sidelines
Just let me love you when your heart is tired
If your ghost pulls you apart
And it feels like you've lost who you are
My love, there's no need to hide
Just let me love you when your heart is tired
Just let me love you when your heart is tired
Just let me love you when your heart is tired
Those tears in your eyes
So helpless inside
There's no need to hide
Let me love you when your heart is tired"
137,Alan Walker,The Spectre (Slowed Remix),,2023,"September 16, 2023","Hello, hello, can you hear me as I scream your name?
Hello, hello, do you need me before I fade away?
Is this the place that I call home
To find what I've become?
Walk along the path unknown
We live, we love, we lie
Deep in the dark I don't need the light
There's a ghost inside me
It all belongs to the other side
We live, we love, we lie (We live, we love, we lie)
Hello, hello, nice to meet you, voice inside my head
Hello, hello, I believe you, how can I forget?
Is this the place that I call home
To find what I've become?
Walk along the path unknown
We live, we love, we lie
Deep in the dark, I don't need the light
There's a ghost inside me
It all belongs to the other side
We live, we love, we lie (We live, we love, we lie)
We live, we love, we lie"
138,Alan Walker,All Falls Down (Todd Edwards Remix),,2017,"December 1, 2017","What's the trick? I wish I knew
I'm so done with thinking through
All the things I could've been
And I know you wonder too
All it takes is that one look you do and I run right back to you
You cross the line and it's time to say ""F"" you
What's the point in saying that
When you know how I'll react?
You think you can just take it back
But shit just don't work like that
You're the drug that I'm addicted to, and I want you so bad
Guess I'm stuck, with you, and that's that
'Cause when it all falls down, then whatever
When it don't work out for the better
If it just ain't right, and it's time to say goodbye
When it all falls down, when it all falls down
When it all falls down, then whatever
When it don't work out for the better
If it just ain't right, and it's time to say goodbye
When it all falls down, when it all falls down
I'll be fine
Why we fight? I don't know
We say what hurts the most
Oh, I tried staying cold, but you take it personal
All these firing shots and making ground
It's way too hard to cope, but I still can't let you go
'Cause when it all falls down, then whatever
When it don't work out for the better
If it just ain't right, and it's time to say goodbye
When it all falls down, when it all falls down
When it all falls down, then whatever
When it don't work out for the better
If it just ain't right, and it's time to say goodbye
When it all falls down, when it all falls down
I'll be fine
I'll be fine
I'll be fine
I'll be fine (fine, fine, fine)"
139,Alan Walker,Aviation Movie - Level 1,,2021,"May 29, 2021","Welcome To The Aviation Game
Meet Your AVI-8 Drone
MISSION : Navigate To Safety Using Your Arms to Fly the Drone
Avoid To Abstacles to Gain Access to Level 2
Good Luck, Walker!
***I Don’t Wanna Go***
So here we are
Like we were two feet apart
In different worlds
No need to say another word
No, I should leave
But I don’t wanna go just yet
‘Cause I’m not really over it
You remind my heart
Of a lie, I wish you never told
But it’s all I’ve got
Just five more minutes and I’ll go
Same old song like an echo
‘Cause I know I’m better off alone
It hurts my pride, and I really know
I shouldn’t stay, but I don’t wanna go
You remind my heart
Of a lie, I wish you never told
But it’s all I’ve got
Just five more minutes and I’ll go
Same old song like an echo
‘Cause I know I’m better off alone
It hurts my pride, and I really know
I shouldn’t stay, but I don’t wanna go
Just five more minutes and I’ll go
I don’t wanna go..
More Obstacles Incoming!
*** Ignite ***
Fireflies, a million little pieces
Feeds the dying light
And brings me back to life
In your eyes
I see something to believe in
Your hands are like a flame
Your palms’ the sweetest pain
Let the darkness lead us into the light
Let our dreams get lost
Feel the temperature rise
Baby, tell me one more beautiful lie
One touch and I ignite
Like a starship speeding into the night
You and I get lost in the infinite lights
Baby, tell me one more beautiful lie
One touch and I ignite
One touch and I ignite
One touch and I ignite
So alive, your touch is like the daylight
Burning on my skin, it turns me on again
You and I, survivors of the same kind
But we’re the only ones dancing on the sun
Let the darkness lead us into the light
Let our dreams get lost
Feel the temperature rise
Baby, tell me one more beautiful lie
One touch and I ignite
Like a starship speeding into the night
You and I get lost in the infinite lights
Baby, tell me one more beautiful lie
One touch and I ignite
One touch and I ignite
One touch and I ignite
Warning: Low Energy! Status: Critical
Mission Failure Imminent
Generate Power to Restore Your Drone’s Full Function!
Contact Walker #0 For Immediate Support
The AVI-8 Drone is Down! We Need All Your Energy
To Get Back in Aviation and Leave The Ground
Put Your Phone in the Air and Share Your Energy
Come On, Everyone
Let the darkness lead us into the light
Let our dreams get lost
Feel the temperature rise
Baby, tell me one more beautiful lie
One touch and I ignite
I feel the heat as we collide
Like a fever that feels so right
So baby, tell me one more beautiful lie
One touch and I ignite
One touch and I ignite
One touch and I ignite
One touch and I ignite
One touch and I ignite
One touch and I ignite
Improve Your Navigation Skills To Collect More Points
Objectives are Within Reach
You’re Almost there
Systems Stabalized
***Tired***
I see those tears in your eyes
I feel so helpless inside
Oh love, there’s no need to hide
Just let me love you
When your heart is tired
Cold hands, red eyes
Packed your bags at midnight
They’ve been there for weeks
You don’t know what goodbye means
Just roll up a cigarette
Just forget about this mess
Waiting on the sidelines
From the sidelines
I see those tears in your eyes
And I feel so helpless inside
Oh love, there’s no need to hide
Just let me love you
When your heart is tired
If your ghost pulls you up high
And it feels like you’ve lost who you are
My love, there’s no need to hide
Just let me love you
When your heart is tired
Just let me love you
Just let me love you
Just let me love you
Just let me love you
When your heart is tired
I see those tears in your eyes
I feel so helpless inside
Oh love, there’s no need to hide
Just let me love you
When your heart is tired
Just let me love you
Just let me love you
Just let me love you
When your heart is tired
All Systems Are Stabilized
Calculating Points
***All Falls Down***
What’s the trick?
I wish I knew
I’m so done with thinking through
All the things I could’ve been
And I know you want me, too
All it takes is that one look at you
And I run right back to you
You cross that line
And it’s time to say Fuck** you
What’s the point in saying that
When you know how I’ll react?
You think you can just take it back
But shit just don’t work like that
You’re the drug that I’m addicted to
And I want you so bad
Guess I’m stuck with you, and that’s that
‘Cause when it all falls down, then whatever
When it don’t work out for the better
If it just ain’t right
And it’s time to say goodbye
When it all falls down
When it all falls down
I’ll be fine
I’ll be fine
You’re the drug that I’m addicted to
And I want you so bad, but I’ll be fine
Why we fight? I don’t know
We say what hurts the most
Oh, I tried staying cold
But you take it personal
All these firing shots and making ground
It’s way too hard to cope
But I still can’t let you go
‘Cause when it all falls down, then whatever
When it don’t work out for the better
If it just ain’t right
And it’s time to say goodbye
When it all falls down
When it all falls down
I’ll be fine
I’ll be fine
You’re the drug that I’m addicted to
And I want you so bad
But I’ll be fine
I’ll be fine, fine, fine
Fine, fine, fine, fine, fine
I’ll be fine, fine, fine
Fine, fine, fine, fine, fine
I’ll be fine, fine, fine
Fine, fine, fine, fine, fine
I’ll be fine, fine, fine
Fine, fine, fine, fine, fine
‘Cause when it all falls down, then whatever
When it don’t work out for the better
If it just ain’t right
And it’s time to say goodbye
When it all falls down
When it all falls down
I’ll be fine
I’ll be fine
You’re the drug that I’m addicted to
And I want you so bad
But I’ll be fine
I’ll be fine
Level 1 Complete
Congratulations. Walker!
You Are Now A Certified AVI-8 Drone Pilot
When Disabled, The Drone is Concealed in a Small Metal Unit
Launch the Drone To Activate
AVI-8 Drone Enabled
Proceed To The Next Level
Good Luck, Walker!"
140,Alan Walker,Ignite (Nightcore Remix),,2018,"May 12, 2018","Fireflies, a million little pieces
Feeds the dying light, and breathes me back to life
In your eyes, I see something to believe in
Your hands are like a flame
Your palms the sweetest pain
Let the darkness lead us into the light
Let our dreams get lost, feel the temperature rise
Baby, tell me one more beautiful lie
One touch and I ignite
Like a starship speeding into the night
You and I get lost in the infinite lights
Baby, tell me one more beautiful lie
One touch and I ignite
One touch and I ignite
One touch and I ignite
So alive, your touch is like the daylight
Burning on my skin, it turns me on again
You and I, survivors of the same kind
And we're the only ones
Dancing on the sun
Let the darkness lead us into the light
Let our dreams get lost, feel the temperature rise
Baby, tell me one more beautiful lie
One touch and I ignite
Like a starship speeding into the night
You and I get lost in the infinite lights
Baby, tell me one more beautiful lie
One touch and I ignite
One touch and I ignite
One touch and I ignite
Diamonds are forever, but all we need is just tonight
We're monumental tremors that can freeze the speed of life
Just like particles that's falling from heaven all over the stars
Hear you calling for me
Hear you calling me on from afar
Let the darkness lead us into the light
Let our dreams get lost, feel the temperature rise
Baby, tell me one more beautiful lie
One touch and I ignite
I feel the heat as we collide
Like a fever that feels so right
So baby, tell me one more beautiful lie
One touch and I ignite
One touch and I ignite
One touch and I ignite
One touch and I ignite
One touch and I ignite
One touch and I ignite"
141,Alan Walker,"Alone, Pt. II (Alex Skrindo & Sebastian Wibe Remix)",,2020,"February 28, 2020","We were young, posters on the wall
Praying we're the ones that the teacher wouldn't call
We would stare at each other
'Cause we were always in trouble
And all the cool kids did their own thing
I was on the outside always looking in
Yeah, I was there but I wasn't
They never really cared if I wasn't
We all need that someone who gets you like no one else
Right when you need it the most
We all need a soul to rely on, a shoulder to cry on
A friend through the highs and the lows
I'm not gonna make it alone
I'm not gonna make it al-
I'm not gonna make it al-
Then I saw your face, your forgiving eyes
Looking back at me from the other side
Like you understood me
And I'm never letting you go, oh
We all need that someone who gets you like no one else
Right when you need it the most
We all need a soul to rely on, a shoulder to cry on
A friend through the highs and the lows
I'm not gonna make it alone
I'm not gonna make it al-
I'm not gonna make it alone"
142,Alan Walker,Tired (Lemarroy Remix),,2017,"July 14, 2017","I see those tears in your eyes
I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
Cold hands, red eyes
Packed your bags at midnight
They've been there for weeks
I don't know what came by me
Just roll up a cigarette
Just forget about this mess
Been waiting on the sidelines
From the sidelines
I see those tears in your eyes
And I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
If your ghost pulls you apart
And it feels like you've lost who you are
My love, there's no need to hide
Just let me love you when your heart is tired
Just let me love you when your heart is tired
Just let me love you when your heart is tired
When you whisper, I'm alright
But I see through your white lies
But these walls don’t talk
And if they could, they’d say
Can't hide the secrets
You can't forget about this mess
I'm waiting on the sidelines
From the sidelines
I see those tears in your eyes
And I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
If your ghost pulls you apart
And it feels like you've lost who you are
My love, there's no need to hide
Just let me love you when your heart is tired
Just let me love you when your heart is tired
Just let me love you when your heart is tired"
143,Alan Walker,Not You (Restrung Performance),,2023,"August 17, 2023","In my life, in my mind
Where I make up stories all the time
And I pretend that I am not someone
Left to face the world alone
Lately I'm not the same
I've found a stranger calling out my name
Have a feeling you would be so proud
And he's gon' need me now
But he's not you
He's not you
He will never be you
But he's not you
He's not you
He will never be you
Photobook with my mistakes
Promises that we never got to makе
All the things I wanna talk about
Hard to say it to myself
Wintertimе, once again
In the snow I can see just where I've been
How far I've made it in the world so cold
Where I have everything
But he's not you
He's not you
He will never be you
But he's not you
He's not you
He will never be you"
144,Alan Walker,Fake a Smile (R3HAB Remix),,2021,"March 19, 2021","You and I up all night
Nothing’s wrong nothing’s right
I swear these walls are upside down
I swear the roof is on the ground
Demons don’t sleep at night
Oh, oh, oh
I try to turn off my mind
Say I'm doing just fine
But I'm screaming inside like
Say these words on repeat
While I'm tryin' to breathe
Now you're counting on me
So I fake a smile
But I know you know me too well
But it's alright
You're like heaven when I'm in hell
So I fake a smile
You were their heavy heart
Tasted light but fed the dark
I’m waiting for them all to see
I don’t deserve your company
To love myself is way too hard
Oh, oh, oh
I try to turn off my mind
Say I'm doing just fine
But I'm screaming inside like
Say these words on repeat
While I'm tryin' to breathe
Now you're counting on me
So I fake a smile
But I know you know me too well
But it's alright
You're like heaven when I'm in hell
So I fake a smile"
145,Alan Walker,"Better off (Alone, Pt. III) [Timmy Trumpet Remix]",,2023,"December 22, 2023","This could be a good night for good times
And you look like a good time
We're dancing to dancing in the moonlight
Now I want you bad, can you make me feel better?
This could be a good night for good times
And you look like a good time
We're dancing to dancing in the moonlight
Now I want you bad, can you make me feel better?
Do you think you're better off alone?
I think you better come along
Can you make me feel better?
Can you make me feel better?
This could be a good night for good times
And you look like a good time
We're dancing to dancing in the moonlight
Now I want you bad, can you make me feel better?
This could be a good night for good times
And you look like a good time
We're dancing to dancing in the moonlight
Now I want you bad, can you make me feel better?
Do you think you're better off alone?
I think you better come along
So if you think you're better off alone
I think you better come along
Can you make me feel better?
Can you make me feel better?
Do you think you're better off alone? (Alone, alone, alone, alone?)
I think you better come along (Along, along, along, along)
This could be a good night for good times
And you look like a good time
We're dancing to dancing in the moonlight
Now I want you bad, can you make me feel better?
Do you think you're better off alone? (Alone, alone, alone?)
I think you better come along (Along, along, along)"
146,Alan Walker,Alone (Parx Remix),,2017,"March 3, 2017","Lost in your mind
I wanna know
Am I losing my mind?
Never let me go
If this night is not forever
At least we are together
I know I'm not alone
I know I'm not alone
Anywhere, whenever
Apart, but still together
I know I'm not alone
I know I'm not alone
I know I'm not alone
I know I'm not alone
Unconscious mind
I'm wide awake
Wanna feel one last time
Take my pain away
If this night is not forever
At least we are together
I know I'm not alone
I know I'm not alone
Anywhere, whenever
Apart, but still together
I know I'm not alone
I know I'm not alone
I know I'm not alone
I know I'm not alone
I'm not alone, I'm not alone, I'm not alone
I know I'm not alone
I'm not alone, I'm not alone, I'm not alone
I know I'm not alone"
147,Alan Walker,Diamond Heart (Slowed Remix),,2022,"July 15, 2022","Hello, sweet grief
I know you'll be the death of me
Feel like the mornin' after ecstasy
I am drownin' in an endless sea
Hello, old friend
Here's the misery that knows no end
So I'm doin' everything I can
To make sure I never love again
I wish that I did not know
Where all broken lovers go
I wish that my heart was made of stone
Yeah, if I was bulletproof (Yeah)
I'd love you black and blue (Blue)
If I was solid like a jewеl
If I had a diamond heart, oh-oh
I'd give you all my love
If I was unbrеakable
If I had a diamond heart, oh-oh
You could shoot me with a gun of gold
If I was unbreakable
I'd walk straight through the bullet, bendin' like a tulip
Blue-eyed and foolish, never mind the bruises
Into the fire, breakin' through the wires
Give you all I've got (If I had a diamond heart)
I'd walk straight through the dagger, never break the pattern
Diamonds don't shatter, beautiful and battered
Into the poison, cry you an ocean
Give you all I've got
Goodbye, so long
I don't know if this is right or wrong
Am I givin' up where I belong?
'Cause every station's playin' our song
Goodbye, my love
You are everything my dreams made up
You'll be Prince and I'm the cryin' dove
If I only were unbreakable (Hey)
I wish that I did not know (Ooh)
Where all broken lovers go (Ooh)
I wish that my heart was made of stone
(I wish that my heart was made of stone)
Yeah, if I was bulletproof
I'd love you black and blue
If I was solid like a jewel
If I had a diamond heart, oh-oh
I'd give you all my love
If I was unbreakable
If I had a diamond heart, oh-oh
You could shoot me with a gun of gold
If I was unbreakable
I'd walk straight through the bullet, bendin' like a tulip
Blue-eyed and foolish, never mind the bruises
Into the fire, breakin' through the wires
Give you all I've got (If I had a diamond heart)
I'd walk straight through the dagger, never break the pattern
Diamonds don't shatter, beautiful and battered
Into the poison, cry you an ocean
Give you all I've got
La-la-la-la-la, la-la-la-la-la-la
La-la-la-la-la-la, la-la-la-la-la
La-la-la-la-la, la-la-la-la-la-la
I'd give you all my love (I'd give you)
If I was unbreakable
La-la-la-la-la, la-la-la-la-la-la
You could shoot me with a gun of gold (You could shoot me)
If I was unbreakable
I'd walk straight through the bullet
Bendin' like a tulip, blue-eyed and foolish
Never mind the bruises
Into the fire, breakin' through the wires
Give you all I got (If I had a diamond heart)
I'd walk straight through the dagger, never break the pattern
Diamonds don't shatter, beautiful and battered
Into the poison, cry you an ocean
Give you all I've got"
148,Alan Walker,Darkside (Sped up Remix),,2022,"July 22, 2022","(D-D-Darkside)
We're not in love
We share no stories
Just somethin' in your eyes
Don't be afraid
The shadows know me
Let's leave the world behind
Take me through the night
Fall into the darkside
We don't need the light
We'll live on the darkside
I see it, let's feel it
While we're still young and fearless
Let go of the light
Fall into the darkside
Fall into the darkside
Give in to the darkside
Let go of the light
Fall into the darkside
Beneath the sky
As black as diamonds
We're runnin' out of time (Time, time)
Don't wait for truth
To come and blind us
Let's just believe their lies
Believe it, I see it
I know that you can feel it
No secrets worth keepin'
So fool me like I'm dreamin'
Take me through the night
Fall into the darkside
We don't need the light
We'll live on the darkside
I see it, let's feel it
While we're still young and fearless
Let go of the light
Fall into the darkside
Fall into the darkside
Give in to the darkside
Let go of the light
Fall into the darkside
(D-D-Darkside)
(Darkside)
(Darkside)
(Darkside)
Take me through the night
Fall into the darkside
We don't need the light
We'll live on the darkside
I see it, let's feel it
While we're still young and fearless
Let go of the light
Fall into the darkside"
149,Alan Walker,Heading Home Demo (xGames Oslo 2016),,2022,"November 25, 2022","I don't know which way to go
When it’s dark outside and I can't say no more
Try to fight the world alone
I am lost in silence and nobody knows
Then I, I remember when we were young
Our lives were grains in the sand
Together we, we will conquer them one by one
But tonight I stand alone
Nobody sees me now I'm a one man show
I’ll do this alone
We knew it all, but right now I just don't know
Guess I'm heading home now
Now I know, I couldn't stay
Had a million words didn't know what to say
When I gave my soul to take
And the devil took it, I faded away
But I, still remember when we were young
Our lives were grains in the sand
And we, we will conquer them one by one
But tonight I stand alone
Nobody sees me now I'm a one man show
I'll do this alone
We knew it all, but right now I just don't know
Guess I’m heading home now"
150,Alan Walker,Sweet Dreams (With Alok),,2021,"July 16, 2021","Beat, ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum
Beat, ba-ba-ba-dum-dum
You're like the mist in the morning
You're a moment, body warming
I can't resist where you're going
Make me an ocean, overflow it
Sweet dreams of your love
Keeping me up, can't get enough
Sweet dreams of your touch
Do what you want, just keep it up
To the rhythm of the beat
Ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum
Beat, ba-ba-ba-dum-dum
Ba-ba-ba
To the rhythm of the beat
Ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum
Beat, ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum
Waves, as they're roll in
As they're growing, can't control 'em
Caught in a haze up on the ceiling
You got me feeling, I must be dreaming
Sweet dreams of your love
Keeping me up, can't get enough
Sweet dreams of your touch
Do what you want, just keep it up
To the rhythm of the beat
Ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum
Beat, ba-ba-ba-dum-dum
To the rhythm of the beat
Ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum
Beat, ba-ba-ba-dum-dum
Ba-ba-ba
To the rhythm of the beat
Ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum
Beat, ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum
Sweet dreams of your love
Keeping me up, can't get enough
Sweet dreams of your touch
Do what you want, just keep it up
To the rhythm of the beat
Ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum
Beat, ba-ba-ba-dum-dum
Ba-ba-ba
To the rhythm of the beat
Ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum
Beat, ba-ba-ba-dum-dum
Ba-ba-ba-dum-dum"
151,Alan Walker,Alone (Restrung),,2016,"December 2, 2016","Lost in your mind
I wanna know
Am I losing my mind?
Never let me go
If this night is not forever
At least we are together
I know I'm not alone
I know I'm not alone
Anywhere, whenever
Apart, but still together
I know I'm not alone
I know I'm not alone
I know I'm not alone
I know I'm not alone
Unconscious mind
I'm wide awake
Wanna feel one last time
Take my pain away
If this night is not forever
At least we are together
I know I'm not alone
I know I'm not alone
Anywhere, whenevеr
Apart, but still together
I know I'm not alone
I know I'm not alonе
I know I'm not alone
I know I'm not alone
I'm not alone, I'm not alone, I'm not alone (I know I'm not alone)
I'm not alone, I'm not alone
I know I'm not alone"
152,Alan Walker,"Better Off (Alone, Pt. III) (D-Block & S-te-Fan Remix)",,2023,"October 27, 2023","This could be a good night for good times
And you look like a good time
We're dancing to dancing in the moonlight
Now I want you bad, can you make me feel better?
This could be a good night for good times
And you look like a good time
We're dancing to dancing in the moonlight
Now I want you bad, can you make me feel better?
Do you think you're better off alone?
I think you better come along
Can you make me feel better?
This could be a good night for good times
And you look like a good time
We're dancing to dancing in the moonlight
Now I want you bad, can you make me feel bеtter?
Do you think you're bettеr off alone?
I think you better come along
So if you think you're better off alone
I think you better come along
Do you think you're better off alone?
I think you better come along
Do you think you're better off alone?
I think you better come along
Along, along"
153,Alan Walker,Alone (George Kwali Remix),,2017,"March 3, 2017","Lost in your mind
I wanna know
Am I losing my mind?
Never let me go
If this night is not forever
At least we are together
I know I'm not alone
I know I'm not alone
Anywhere, whenever
Apart, but still together
I know I'm not alone
I know I'm not alone
I know I'm not alone
I know I'm not alone
Unconscious mind
I'm wide awake
Wanna feel one last time
Take my pain away
If this night is not forever
At least we are together
I know I'm not alone
I know I'm not alone
Anywhere, whenever
Apart, but still together
I know I'm not alone
I know I'm not alone
I know I'm not alone
I know I'm not alone
I'm not alone, I'm not alone, I'm not alone
I know I'm not alone
I'm not alone, I'm not alone, I'm not alone
I know I'm not alone"
154,Alan Walker,Give Me Hope [V5.1],,2023,2023,"It hurt so much that I can never say I'm sorry
A thousand miles and there was nothing out there for me
Say you're gonna wait for me
Say you're gonna wait for me, wait for me now
Are you gonna wait for me
Are you gonna wait for me, wait for me now
Give me hope
It’s everything I need, drive within these four walls
Give me hope
No, I don't wanna leave the place I used call home
Just give me hope
Give me hope, give me hope, just give me hope
Give me hope, give me hope, just give me hope
Broken pictures tell me I never deserved you
Said I moved on but darling I just don't know how to
So I'm gonna wait for you
So I'm gonna wait for you, wait for you now
Yeah I'm gonna wait for you
Find another way and we'll get there somehow, yeah
Give me hope
It’s everything I need, drive within these four walls
Give me hope
No, I don't wanna leave the place I used call home
Just give me hope
Give me hope, give me hope, just give me hope
Give me hope, give me hope, just give me hope"
155,Alan Walker,Alone (Jack Wins Remix),,2017,"March 3, 2017","Lost in your mind
I wanna know
Am I losing my mind?
Never let me go
If this night is not forever
At least we are together
I know I'm not alone
I know I'm not alone
Anywhere, whenever
Apart, but still together
I know I'm not alone
I know I'm not alone
I know I'm not alone
I know I'm not alone
Unconscious mind
I'm wide awake
Wanna feel one last time
Take my pain away
If this night is not forever
At least we are together
I know I'm not alone
I know I'm not alone
Anywhere, whenever
Apart, but still together
I know I'm not alone
I know I'm not alone
I know I'm not alone
I know I'm not alone
I'm not alone, I'm not alone, I'm not alone
I know I'm not alone
I'm not alone, I'm not alone, I'm not alone
I know I'm not alone"
156,Alan Walker,Sing Me To Sleep (Nightcore Remix),,2016,"July 7, 2016","Wait a second, let me catch my breath
Remind me how it feels to hear your voice
Your lips are movin', I can't hear a thing
Livin' life as if we had a choice
Anywhere, anytime
I would do anything for you
Anything for you
Yesterday got away
Melodies stuck inside your head
A song in every breath
Sing me to sleep now
Sing me to sleep
Won't you sing me to sleep now?
Sing me to sleep
Remember me now, time cannot erase
I can hear your whispers in my mind
I've become what you cannot embrace
Our memory will be my lullaby
Sing me to sleep now
Sing me to sleep
Oh, won't you sing me to sleep now?
Sing me to sleep
A-anytime
I would do do do do
Time away
Yesterday-day
A-anytime
I would do do do do
Time away
Yesterday-day-ay-ay-ay"
157,Alan Walker,Tired (Alan Walker Remix),,2017,"July 21, 2017","I see those tears in your eyes
I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
Cold hands, red eyes
Packed your bags at midnight
They’ve been there for weeks
I don't know what came by me
Just roll up a cigarette
Just forget about this mess
Been waiting on the sidelines
From the sidelines
I see those tears in your eyes
And I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
If your ghost pulls you apart
And it feels like you’ve lost who you are
My love, there's no need to hide
Just let me love you when your heart is tired
When you whisper, I'm alright
But I see through your white lies
But these walls don't talk
And if they could, they'd say
Can't hide the secrets
You can't forget about this mess
I'm waiting on the sidelines
From the sidelines
I see those tears in your eyes
And I feel so helpless inside
Oh love, there’s no need to hide
Just let me love you when your heart is tired
If your ghost pulls you apart
And it feels like you’ve lost who you are
My love, there's no need to hide
Just let me love you when your heart is tired"
158,Alan Walker,Faded (W&W Festival Mix),,2020,"August 24, 2020","You were the shadow to my light
Did you feel us?
Another star, you fade away
Afraid our aim is out of sight
Wanna see us alight
Where are you now?
Where are you now?
Where are you now?
Was it all in my fantasy?
Where are you now?
Were you only imaginary?
Where are you now?
Atlantis, under the sea, under the sea
Where are you now? Another dream
The monster's running wild inside of me
I'm faded, I'm faded
So lost, I'm faded, I'm faded
So lost, I'm faded
So lost, I'm faded
So lost, I'm faded, I'm faded
So lost, I'm faded
These shallow waters never met what I needed
I'm letting go, a deeper dive
Eternal silence of the sea
I'm breathing, alive
Where are you now?
Where are you now?
Under the bright but faded lights
You set my heart on fire
Where are you now?
Where are you now?
Where are you now-now-now-now?
Atlantis-tis-tis-tis, under the sea-ea-ea, under the sea-ea-ea
Where-Where are you now-now-now-now? Another dre- tlanti-ti-ti-ti-
The wild-wild-wild inside of me
I'm faded, I'm faded
So lost, I'm faded, I'm faded
So lost, I'm faded
So lost, I'm faded
So lost, I'm faded, I'm faded
I'm faded
I'm faded
So lost, I'm fa-faded, faded, faded
So lost, I'm faded"
159,Alan Walker,Who I Am (Acapella),,2024,"February 29, 2024","Don't say this, don't say that
I'm not playin' by the rules
If they were made by you
I won't break just like that
I'll make my own mistakes
'Til I'm wrong in all the right ways
Save all your tears
You don't wanna waste them on me
I'm not gonna be just like them
This is just the way that I am
Head in the clouds
I do not fit in to the crowd
Baby, it's all makin' perfect sense
'Cause this is who I am
Who I am
Don't say this, don't say that
I'm not playin' by the rules
If they were made by you
I won't break just like that
I'll make my own mistakes
'Til I'm wrong in all the right ways
Save all your tears
You don't wanna waste them on me
I'm not gonna be just like them
This is just the way that I am
Head in the clouds
I do not fit in to the crowd
Baby, it's all makin' perfect sense
'Cause this is who I am
Who I am
If only I was wide awake
There's more than I can take
And when you dive into the blue
I'll be right next to you
I never wanna miss a thing
We fall in love again
You know I may hold on to June
'Cause all that you go through
I'm with you
Eh-eh-eh-eh-eh-eh-eh
Eh-eh-eh-eh-eh-eh-eh
Eh-eh-eh-eh-eh-eh-eh
'Cause all that you go through, I'm—
Eh-eh-eh-eh-eh-eh-eh (With you)
Eh-eh-eh-eh-eh-eh-eh (Oh, woah)
Eh-eh-eh-eh-eh-eh-eh
'Cause all that you go through
I'm with you"
